,Y,TOP0_CHAMP,TOP0_LVL,TOP0_TOTAL,TOP0_GWR,TOP0_VET,TOP0_RANK,TOP0_HOT,TOP0_KDAG,TOP0_KDA,TOP0_WR,TOP0_NB,TOP0_FILL,JGL0_CHAMP,JGL0_LVL,JGL0_TOTAL,JGL0_GWR,JGL0_VET,JGL0_RANK,JGL0_HOT,JGL0_KDAG,JGL0_KDA,JGL0_WR,JGL0_NB,JGL0_FILL,MID0_CHAMP,MID0_LVL,MID0_TOTAL,MID0_GWR,MID0_VET,MID0_RANK,MID0_HOT,MID0_KDAG,MID0_KDA,MID0_WR,MID0_NB,MID0_FILL,ADC0_CHAMP,ADC0_LVL,ADC0_TOTAL,ADC0_GWR,ADC0_VET,ADC0_RANK,ADC0_HOT,ADC0_KDAG,ADC0_KDA,ADC0_WR,ADC0_NB,ADC0_FILL,SUP0_CHAMP,SUP0_LVL,SUP0_TOTAL,SUP0_GWR,SUP0_VET,SUP0_RANK,SUP0_HOT,SUP0_KDAG,SUP0_KDA,SUP0_WR,SUP0_NB,SUP0_FILL,TOP1_CHAMP,TOP1_LVL,TOP1_TOTAL,TOP1_GWR,TOP1_VET,TOP1_RANK,TOP1_HOT,TOP1_KDAG,TOP1_KDA,TOP1_WR,TOP1_NB,TOP1_FILL,JGL1_CHAMP,JGL1_LVL,JGL1_TOTAL,JGL1_GWR,JGL1_VET,JGL1_RANK,JGL1_HOT,JGL1_KDAG,JGL1_KDA,JGL1_WR,JGL1_NB,JGL1_FILL,MID1_CHAMP,MID1_LVL,MID1_TOTAL,MID1_GWR,MID1_VET,MID1_RANK,MID1_HOT,MID1_KDAG,MID1_KDA,MID1_WR,MID1_NB,MID1_FILL,ADC1_CHAMP,ADC1_LVL,ADC1_TOTAL,ADC1_GWR,ADC1_VET,ADC1_RANK,ADC1_HOT,ADC1_KDAG,ADC1_KDA,ADC1_WR,ADC1_NB,ADC1_FILL,SUP1_CHAMP,SUP1_LVL,SUP1_TOTAL,SUP1_GWR,SUP1_VET,SUP1_RANK,SUP1_HOT,SUP1_KDAG,SUP1_KDA,SUP1_WR,SUP1_NB,SUP1_FILL,TOP0_VS,TOP1_VS,JGL0_VS,JGL1_VS,MID0_VS,MID1_VS,ADC0_VS,ADC1_VS,SUP0_VS,SUP1_VS,TOP0_MAS,TOP1_MAS,JGL0_MAS,JGL1_MAS,MID0_MAS,MID1_MAS,ADC0_MAS,ADC1_MAS,SUP0_MAS,SUP1_MAS,TOP0_WCH,TOP0_LCH,TOP0_TOTCH,TOP0_WRCH,JGL0_WCH,JGL0_LCH,JGL0_TOTCH,JGL0_WRCH,MID0_WCH,MID0_LCH,MID0_TOTCH,MID0_WRCH,ADC0_WCH,ADC0_LCH,ADC0_TOTCH,ADC0_WRCH,SUP0_WCH,SUP0_LCH,SUP0_TOTCH,SUP0_WRCH,TOP1_WCH,TOP1_LCH,TOP1_TOTCH,TOP1_WRCH,JGL1_WCH,JGL1_LCH,JGL1_TOTCH,JGL1_WRCH,MID1_WCH,MID1_LCH,MID1_TOTCH,MID1_WRCH,ADC1_WCH,ADC1_LCH,ADC1_TOTCH,ADC1_WRCH,SUP1_WCH,SUP1_LCH,SUP1_TOTCH,SUP1_WRCH
EUW1_6124254013,False,Urgot,60,77,0.6493506493506493,False,1636,False,3.3600000000000003,3.8,0.75,4,False,Nocturne,372,1395,0.4853046594982079,False,1600,True,2.0270270270270268,0.0,0.5,0,False,Akali,55,177,0.5423728813559322,False,1661,False,1.0,0.7,0.0,4,False,Twitch,49,119,0.5294117647058824,False,1775,False,2.7199999999999998,4.5,1.0,2,False,Lulu,365,301,0.4750830564784053,False,1645,False,2.2592592592592595,1.1764705882352942,0.0,2,True,Fiora,444,417,0.5227817745803357,False,1914,False,2.5483870967741935,0.0,0.5,0,True,Sejuani,533,563,0.5150976909413855,False,1864,False,2.380952380952381,0.0,0.5,0,True,Sylas,402,330,0.509090909090909,False,1735,False,1.909090909090909,0.0,0.5,0,False,Aphelios,434,566,0.5212014134275619,False,1875,False,1.2812499999999998,1.625,1.0,1,False,Sona,993,88,0.5454545454545454,False,1670,False,3.321428571428572,0.0,0.5,0,True,3.1000000000000014,-3.1000000000000014,-0.20000000000000284,0.20000000000000284,-1.1000000000000014,1.1000000000000014,7.100000000000001,-7.100000000000001,-4.5,4.5,37865,71597,111519,14997,37952,20099,28218,254091,335254,366708,24.0,5.0,29.0,0.8275862068965517,13.0,10.0,23.0,0.5331140350877193,33.0,33.0,66.0,0.5,27.0,18.0,45.0,0.6,42.0,48.0,90.0,0.4666666666666667,1.0,1.0,2.0,0.5,0.0,1.0,1.0,0.0,2.0,5.0,7.0,0.2857142857142857,24.0,29.0,53.0,0.4528301886792453,18.0,13.0,31.0,0.5806451612903226
EUW1_6139928137,False,Singed,650,399,0.5388471177944862,False,1814,False,1.4473684210526316,0.0,0.5,0,True,Kayn,380,299,0.5217391304347826,False,1700,False,1.7352941176470589,0.0,0.5,0,True,Anivia,178,267,0.5168539325842697,False,1290,False,1.794871794871795,1.794871794871795,0.4,5,False,Varus,581,144,0.4791666666666667,False,1617,False,1.7,0.0,0.0,1,False,Thresh,587,66,0.48484848484848486,False,1837,False,1.7586206896551724,0.0,0.5,0,True,Darius,364,370,0.5216216216216216,False,1537,False,2.2058823529411766,0.0,0.5,0,True,Belveth,186,65,0.5230769230769231,False,1174,False,3.0833333333333335,0.0,0.5,0,True,Katarina,449,312,0.5448717948717948,False,2062,False,2.4,0.0,0.5,0,True,Tristana,208,278,0.5,False,1200,False,2.064516129032258,0.0,0.5,0,False,Renata,320,490,0.5551020408163265,False,1613,False,1.688888888888889,0.0,0.5,0,True,2.200000000000003,-2.200000000000003,-2.3999999999999986,2.3999999999999986,2.1000000000000014,-2.1000000000000014,-2.200000000000003,2.200000000000003,-5.600000000000001,5.600000000000001,7486,59516,83672,8754,818495,210597,38904,97790,68894,44511,12.0,10.0,22.0,0.525949975949976,4.0,4.0,8.0,0.5,129.0,121.0,250.0,0.516,10.0,10.0,20.0,0.5177304964539007,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,4.0,11.0,0.6363636363636364,0.0,1.0,1.0,0.0,11.0,9.0,20.0,0.5236051502145923
EUW1_6140842336,False,Fiora,57,233,0.49356223175965663,False,1600,False,1.9782608695652175,0.0,0.5,0,True,Graves,411,984,0.5,False,1676,False,2.6756756756756754,0.0,0.5,0,False,Ryze,529,1094,0.506398537477148,False,1750,True,4.3809523809523805,0.0,0.5,0,True,Ashe,399,832,0.5060096153846154,False,1657,False,3.1538461538461533,0.0,0.5,0,False,Nami,537,1236,0.5056634304207119,False,1653,False,2.314285714285714,0.0,0.5,0,False,Kayle,169,170,0.5470588235294118,False,1714,False,0.7500000000000001,0.75,0.0,4,False,Udyr,485,655,0.500763358778626,False,1679,False,4.565217391304349,4.565217391304349,0.6,5,False,Katarina,711,791,0.49557522123893805,False,1700,False,2.658536585365854,2.90625,0.5,4,False,Jhin,355,118,0.5,False,1235,False,3.5,4.5,1.0,2,True,Xerath,365,82,0.4634146341463415,False,2000,False,6.384615384615385,8.0,1.0,3,False,1.8999999999999986,-1.8999999999999986,-1.8999999999999986,1.8999999999999986,-3.200000000000003,3.200000000000003,-0.7000000000000028,0.7000000000000028,1.5,-1.5,298,355651,31360,332797,14128,1800820,47922,134507,80915,151368,0.0,1.0,1.0,0.0,6.0,8.0,14.0,0.42857142857142855,0.0,3.0,3.0,0.0,14.0,9.0,23.0,0.6086956521739131,11.0,10.0,21.0,0.5238095238095238,85.0,51.0,136.0,0.625,88.0,76.0,164.0,0.5365853658536586,210.0,197.0,407.0,0.515970515970516,5.0,1.0,6.0,0.8333333333333334,2.0,2.0,4.0,0.5
EUW1_6135022723,False,Darius,465,137,0.48905109489051096,False,1360,False,2.1470588235294117,0.0,0.5,0,True,XinZhao,594,25,0.48,False,1123,False,2.6500000000000004,0.0,0.5,0,False,Syndra,683,204,0.5147058823529411,False,1700,False,3.2857142857142856,0.0,0.5,0,False,Samira,491,322,0.5186335403726708,False,1800,False,2.7142857142857144,4.0,1.0,1,True,Nautilus,384,416,0.4855769230769231,False,1231,False,2.1764705882352944,0.0,0.5,0,True,Jayce,46,13,0.38461538461538464,False,876,False,1.7297297297297298,0.0,0.5,0,False,Viego,603,209,0.45933014354066987,False,1700,False,1.9615384615384612,0.0,0.5,0,False,Sylas,450,1289,0.5096974398758728,False,2134,False,3.772727272727273,1.8571428571428572,0.0,1,False,Ezreal,594,1074,0.5046554934823091,False,1845,True,2.296296296296296,0.0,0.5,0,False,Braum,449,305,0.49508196721311476,False,1638,False,2.416666666666667,0.0,0.5,0,False,-1.6000000000000014,1.6000000000000014,-3.0,3.0,-0.7999999999999972,0.7999999999999972,2.1000000000000014,-2.1000000000000014,-1.3999999999999986,1.3999999999999986,216538,5696,71447,33020,60516,42657,156838,186891,241415,190075,3.0,5.0,8.0,0.375,9.0,11.0,20.0,0.45,13.0,11.0,24.0,0.5294117647058824,62.0,49.0,111.0,0.5585585585585585,51.0,42.0,93.0,0.5483870967741935,0.0,0.0,0.0,0.5,0.0,3.0,3.0,0.0,18.0,17.0,35.0,0.5142857142857142,26.0,34.0,60.0,0.43333333333333335,5.0,4.0,9.0,0.5555555555555556
EUW1_5977863548,False,Gnar,106,244,0.5245901639344263,False,1700,False,2.4583333333333335,0.0,0.5,0,True,Sejuani,365,170,0.48823529411764705,False,1381,False,3.0,0.0,0.5,0,True,Viktor,346,138,0.47101449275362317,False,1900,False,2.058823529411765,0.0,0.5,0,False,Jhin,44,142,0.5211267605633803,False,1560,False,0.9249999999999999,0.0,0.5,0,True,Brand,579,183,0.6775956284153005,False,1612,False,1.206896551724138,0.0,0.5,0,True,Gwen,674,991,0.4944500504540868,False,1744,False,1.0,0.0,0.5,0,False,Volibear,346,182,0.5384615384615384,False,1771,False,5.333333333333334,0.0,0.5,0,False,Yone,81,142,0.4225352112676056,False,1600,False,1.5757575757575757,0.0,0.5,0,False,Samira,44,155,0.5935483870967742,False,1975,False,1.781818181818182,1.6136363636363635,0.25,4,False,Renata,42,99,0.5050505050505051,False,1476,True,3.033333333333333,0.0,0.5,0,True,2.299999999999997,-2.299999999999997,-2.200000000000003,2.200000000000003,-0.29999999999999716,0.29999999999999716,0.29999999999999716,-0.29999999999999716,3.200000000000003,-3.200000000000003,5815,21012,2170,33248,14067,20231,51878,27164,83220,9018,4.0,3.0,7.0,0.5714285714285714,3.0,2.0,5.0,0.6,0.0,2.0,2.0,0.0,46.0,28.0,74.0,0.6216216216216216,0.0,0.0,0.0,0.5,6.0,11.0,17.0,0.35294117647058826,5.0,4.0,9.0,0.5555555555555556,4.0,6.0,10.0,0.4,24.0,15.0,39.0,0.6153846153846154,11.0,9.0,20.0,0.5236051502145923
EUW1_6133351563,False,Nasus,86,372,0.5403225806451613,False,2017,False,1.4583333333333335,0.0,0.5,0,False,Zed,215,871,0.4936854190585534,False,1692,False,2.5555555555555554,4.538461538461539,0.6666666666666666,3,True,Zoe,75,79,0.569620253164557,False,1707,False,1.375,0.0,0.5,0,True,MissFortune,1011,2211,0.5029398462234284,True,1662,False,3.1851851851851847,0.0,0.5,0,True,Zilean,783,1267,0.5059194948697711,False,1639,False,2.181818181818182,0.0,0.0,1,False,Yone,66,298,0.5268456375838926,False,2081,False,1.6578947368421053,0.7,0.0,1,False,JarvanIV,97,463,0.5442764578833693,False,1862,False,4.499999999999999,0.0,0.5,0,False,Ahri,607,413,0.5351089588377724,True,1913,False,4.2,0.0,0.5,0,False,Vayne,415,604,0.5082781456953642,False,1790,False,1.4871794871794874,0.8,0.0,1,False,Janna,379,355,0.5098591549295775,False,1842,False,3.2962962962962954,3.2962962962962954,0.4,5,False,0.6000000000000014,-0.6000000000000014,1.7000000000000028,-1.7000000000000028,2.5,-2.5,3.299999999999997,-3.299999999999997,-1.2000000000000028,1.2000000000000028,39903,28417,283526,63557,2609,178735,1079004,108390,1192614,394532,41.0,14.0,55.0,0.7454545454545455,99.0,79.0,178.0,0.5561797752808989,0.0,0.0,0.0,0.5,302.0,249.0,551.0,0.5480943738656987,271.0,216.0,487.0,0.5564681724845996,25.0,19.0,44.0,0.5681818181818182,49.0,52.0,101.0,0.48514851485148514,26.0,20.0,46.0,0.5652173913043478,5.0,4.0,9.0,0.5555555555555556,46.0,32.0,78.0,0.5897435897435898
EUW1_6024051101,True,Vladimir,348,620,0.5,False,1743,False,2.65625,0.0,0.5,0,False,Pantheon,157,139,0.460431654676259,False,1773,False,1.517241379310345,1.4782608695652173,0.25,4,True,Cassiopeia,55,48,0.5416666666666666,False,1795,False,3.59375,0.0,0.5,0,False,Jhin,126,43,0.5116279069767442,False,1653,False,2.0,0.0,0.5,0,False,Rakan,410,201,0.5074626865671642,False,1780,False,3.3461538461538463,0.0,0.5,0,False,Sion,163,179,0.4748603351955307,False,1700,False,2.65625,0.0,0.5,0,True,Diana,109,801,0.5156054931335831,False,1800,False,1.2340425531914894,0.0,0.5,0,True,Fizz,1335,2081,0.5007208073041807,False,2141,False,1.864864864864865,0.0,0.5,0,False,Twitch,314,474,0.5021097046413502,False,1662,False,1.4807692307692308,0.0,0.5,0,False,Blitzcrank,163,164,0.4573170731707317,False,1868,False,1.4666666666666668,0.0,0.5,0,True,0.5,-0.5,-0.7999999999999972,0.7999999999999972,1.3999999999999986,-1.3999999999999986,-0.7999999999999972,0.7999999999999972,0.20000000000000284,-0.20000000000000284,31466,8974,31008,10481,13122,155841,27250,94282,170395,231114,1.0,3.0,4.0,0.25,15.0,18.0,33.0,0.45454545454545453,0.0,1.0,1.0,0.0,4.0,2.0,6.0,0.6666666666666666,7.0,2.0,9.0,0.7777777777777778,1.0,0.0,1.0,1.0,10.0,4.0,14.0,0.7142857142857143,0.0,4.0,4.0,0.0,32.0,25.0,57.0,0.5614035087719298,10.0,11.0,21.0,0.47619047619047616
EUW1_6140503646,True,Darius,338,282,0.5035460992907801,False,1629,False,1.3076923076923077,1.1666666666666667,0.0,1,False,Kayn,371,190,0.5263157894736842,False,1400,False,2.4761904761904763,1.4615384615384617,0.0,3,False,Fizz,132,229,0.48034934497816595,False,1481,False,2.8749999999999996,0.0,0.5,0,True,Ezreal,188,849,0.49352179034157834,False,1342,False,1.9090909090909092,0.0,0.5,0,True,Xerath,299,438,0.5182648401826484,False,1562,False,1.2363636363636366,0.0,0.5,0,True,Zac,320,299,0.5418060200668896,False,1742,False,4.3076923076923075,4.3076923076923075,0.6,5,False,Hecarim,81,202,0.5099009900990099,False,1391,True,1.7027027027027026,0.0,0.5,0,False,Sylas,315,308,0.4902597402597403,False,1508,False,1.9714285714285715,1.8666666666666667,0.0,2,False,Samira,252,92,0.4891304347826087,False,1517,False,2.7199999999999998,0.0,0.5,0,False,Pyke,325,479,0.5052192066805845,False,1382,False,2.4782608695652177,0.0,0.5,0,True,-1.2000000000000028,1.2000000000000028,0.29999999999999716,-0.29999999999999716,0.0,0.0,-2.1000000000000014,2.1000000000000014,0.6000000000000014,-0.6000000000000014,72592,736161,251254,16897,13746,49238,29822,49319,14447,104259,14.0,14.0,28.0,0.5,78.0,62.0,140.0,0.5571428571428572,4.0,5.0,9.0,0.4444444444444444,8.0,9.0,17.0,0.47058823529411764,4.0,1.0,5.0,0.8,160.0,110.0,270.0,0.5925925925925926,16.0,9.0,25.0,0.64,23.0,23.0,46.0,0.5,16.0,14.0,30.0,0.5333333333333333,3.0,0.0,3.0,1.0
EUW1_6131953415,False,Garen,390,234,0.47435897435897434,False,1433,False,1.0789473684210527,0.0,0.5,0,False,Evelynn,367,181,0.5138121546961326,False,1701,False,1.2745098039215688,1.75,0.0,1,False,Syndra,616,177,0.5254237288135594,False,2001,False,1.4285714285714286,2.6666666666666665,1.0,1,True,MissFortune,346,502,0.5059760956175299,False,1657,True,2.2222222222222223,0.0,0.5,0,True,Zilean,180,360,0.5138888888888888,False,1600,False,2.6999999999999997,0.0,0.5,0,True,Nasus,307,844,0.5272511848341233,False,1544,False,1.5714285714285714,0.0,0.5,0,False,Qiyana,358,1873,0.5061398825413774,False,2200,False,2.0612244897959187,0.0,0.5,0,True,Viktor,104,336,0.5267857142857143,False,1725,False,1.8333333333333333,2.3333333333333335,1.0,1,False,Caitlyn,103,216,0.47685185185185186,False,1745,False,2.6874999999999996,0.0,0.5,0,True,Thresh,273,319,0.5015673981191222,False,1724,False,8.222222222222223,0.0,0.5,0,True,2.3999999999999986,-2.3999999999999986,-0.29999999999999716,0.29999999999999716,-1.3999999999999986,1.3999999999999986,1.6000000000000014,-1.6000000000000014,3.6000000000000014,-3.6000000000000014,107579,43187,651890,171171,47299,76500,54293,7798,153294,113171,11.0,12.0,23.0,0.4782608695652174,41.0,39.0,80.0,0.5125,10.0,5.0,15.0,0.6666666666666666,13.0,11.0,24.0,0.5416666666666666,95.0,80.0,175.0,0.5428571428571428,20.0,10.0,30.0,0.6666666666666666,114.0,95.0,209.0,0.5454545454545454,66.0,32.0,98.0,0.673469387755102,0.0,0.0,0.0,0.5,1.0,1.0,2.0,0.5
EUW1_6141600337,False,Vladimir,164,667,0.5247376311844077,False,1500,False,2.5238095238095237,0.0,0.5,0,True,Graves,119,119,0.5630252100840336,False,1706,False,3.073170731707317,0.0,0.5,0,False,Varus,610,779,0.496790757381258,False,1267,False,1.4523809523809523,0.0,0.5,0,True,Caitlyn,353,354,0.4943502824858757,False,1600,False,1.3725490196078431,0.0,0.5,0,True,Morgana,470,1059,0.5004721435316336,False,1341,False,2.3999999999999995,0.0,0.5,0,True,Gwen,97,146,0.5068493150684932,False,1476,False,1.8888888888888886,0.0,0.5,0,False,Evelynn,111,436,0.536697247706422,True,1554,False,2.5624999999999996,2.5624999999999996,0.4,5,False,Syndra,196,276,0.5144927536231884,False,1700,False,2.116279069767442,2.8333333333333335,0.0,1,True,Vayne,39,78,0.5128205128205128,False,1453,False,1.9814814814814812,2.0,0.0,1,True,Seraphine,250,108,0.5185185185185185,False,1552,False,4.15,2.6666666666666665,0.0,1,False,2.299999999999997,-2.299999999999997,-0.5,0.5,0.29999999999999716,-0.29999999999999716,1.0,-1.0,0.10000000000000142,-0.10000000000000142,87990,4750,9641,429441,18429,45248,43190,2526,152038,13857,2.0,9.0,11.0,0.18181818181818182,1.0,0.0,1.0,1.0,4.0,4.0,8.0,0.5,2.0,3.0,5.0,0.4,34.0,10.0,44.0,0.7727272727272727,3.0,4.0,7.0,0.42857142857142855,256.0,208.0,464.0,0.5517241379310345,15.0,8.0,23.0,0.6521739130434783,1.0,1.0,2.0,0.5,4.0,2.0,6.0,0.6666666666666666
EUW1_6108637242,False,Gnar,922,838,0.4964200477326969,False,1748,False,1.5675675675675675,0.0,0.5,0,True,Diana,433,487,0.49691991786447637,False,1678,False,2.5,2.090909090909091,1.0,1,True,Vex,582,1798,0.5050055617352615,False,1635,False,1.2413793103448276,0.0,0.5,0,True,Lucian,493,501,0.5029940119760479,False,1760,False,1.5000000000000002,1.5,0.5,2,False,Twitch,15,358,0.5111731843575419,False,1859,False,3.4799999999999995,2.125,0.0,1,False,Illaoi,375,639,0.49295774647887325,False,1875,True,3.533333333333333,3.533333333333333,1.0,5,False,Trundle,682,13,0.5384615384615384,False,815,False,2.6999999999999997,0.0,0.5,0,True,Leblanc,299,271,0.5313653136531366,False,1855,False,2.1666666666666665,0.0,0.5,0,False,Sivir,52,164,0.42073170731707316,False,1782,False,1.896551724137931,0.0,0.5,0,False,Blitzcrank,63,267,0.5393258426966292,False,1739,False,3.041666666666667,2.6842105263157894,0.5,4,False,-7.899999999999999,7.899999999999999,-1.1000000000000014,1.1000000000000014,4.100000000000001,-4.100000000000001,-0.20000000000000284,0.20000000000000284,-1.2000000000000028,1.2000000000000028,86634,777824,33458,72643,20047,57029,57974,2369,20808,50893,1.0,4.0,5.0,0.2,11.0,10.0,21.0,0.5238095238095238,17.0,23.0,40.0,0.425,45.0,31.0,76.0,0.5921052631578947,12.0,11.0,22.0,0.5263157894736842,315.0,303.0,618.0,0.5097087378640777,32.0,29.0,61.0,0.5245901639344263,10.0,7.0,17.0,0.5882352941176471,1.0,2.0,3.0,0.3333333333333333,45.0,23.0,68.0,0.6617647058823529
EUW1_6131764129,True,Ornn,347,437,0.5125858123569794,False,1261,False,2.6999999999999997,0.0,0.5,0,False,Shyvana,261,210,0.44761904761904764,False,1702,False,2.8636363636363633,0.0,0.5,0,False,Azir,381,574,0.4930313588850174,False,1600,False,2.611111111111111,0.0,0.5,0,False,Xayah,186,160,0.575,False,1637,False,3.6785714285714293,0.0,0.5,0,False,Rakan,362,84,0.5,False,1622,False,2.1515151515151514,2.6153846153846154,0.0,2,False,Kled,231,114,0.5263157894736842,False,961,False,2.8148148148148144,5.0,0.0,1,True,MasterYi,295,99,0.4444444444444444,False,1728,False,1.5476190476190474,0.0,0.5,0,True,Galio,506,262,0.4618320610687023,False,1600,False,2.2500000000000004,1.4,0.0,3,True,Kaisa,474,231,0.49783549783549785,False,1673,False,2.8518518518518516,0.0,0.5,0,True,Renata,151,106,0.5283018867924528,False,1200,False,1.2105263157894737,0.0,0.5,0,False,-1.7000000000000028,1.7000000000000028,-2.3999999999999986,2.3999999999999986,-1.8999999999999986,1.8999999999999986,-1.2000000000000028,1.2000000000000028,-2.5,2.5,38453,23797,32941,55453,76324,400234,25030,19458,37840,132,2.0,4.0,6.0,0.3333333333333333,13.0,10.0,23.0,0.5331140350877193,5.0,6.0,11.0,0.45454545454545453,10.0,10.0,20.0,0.5177304964539007,6.0,5.0,11.0,0.5454545454545454,5.0,6.0,11.0,0.45454545454545453,0.0,1.0,1.0,0.0,24.0,33.0,57.0,0.42105263157894735,11.0,9.0,20.0,0.5185185185185185,11.0,9.0,20.0,0.5236051502145923
EUW1_6125612856,True,DrMundo,288,229,0.462882096069869,False,1444,False,1.9666666666666668,0.8571428571428571,0.0,1,False,Zac,388,255,0.5607843137254902,False,1609,False,2.3333333333333335,7.0,1.0,1,True,Anivia,484,522,0.5191570881226054,False,1705,True,1.5121951219512195,0.0,0.5,0,True,Sivir,377,78,0.5128205128205128,False,1546,False,2.576923076923077,0.0,0.5,0,False,Heimerdinger,72,122,0.47540983606557374,False,1600,False,1.1219512195121952,1.0769230769230769,0.0,1,False,Nasus,110,151,0.5033112582781457,False,1781,False,3.458333333333334,0.0,0.5,0,False,Amumu,192,290,0.5,False,1342,False,1.5,0.0,0.5,0,False,Karthus,391,2273,0.4914210294764628,False,1571,False,2.5853658536585367,2.5853658536585367,0.8,5,False,Caitlyn,362,194,0.5,False,1600,False,1.4444444444444444,0.0,0.5,0,True,Janna,888,410,0.5073170731707317,False,1614,False,2.7692307692307696,0.0,0.5,0,False,-0.8999999999999986,0.8999999999999986,1.7000000000000028,-1.7000000000000028,3.0,-3.0,-0.3999999999999986,0.3999999999999986,2.8999999999999986,-2.8999999999999986,46035,64771,427401,23977,401678,2541367,27482,144347,5963,302012,25.0,29.0,54.0,0.46296296296296297,89.0,65.0,154.0,0.577922077922078,161.0,119.0,280.0,0.575,0.0,1.0,1.0,0.0,4.0,3.0,7.0,0.5714285714285714,9.0,8.0,17.0,0.5294117647058824,11.0,9.0,20.0,0.5283018867924528,1136.0,1148.0,2284.0,0.4973730297723292,11.0,9.0,20.0,0.5185185185185185,43.0,31.0,74.0,0.581081081081081
EUW1_6109036920,False,Ornn,34,12,0.5833333333333334,False,1000,False,1.972222222222222,1.25,0.0,1,True,MasterYi,244,73,0.4657534246575342,False,1309,False,1.1219512195121952,0.0,0.5,0,True,Lissandra,275,187,0.5294117647058824,False,1745,False,1.7333333333333334,0.0,0.5,0,True,Tristana,419,14,0.6428571428571429,False,1849,False,1.8846153846153846,1.75,0.0,1,True,Leona,724,27,0.6666666666666666,False,630,False,2.481481481481481,3.3333333333333335,1.0,1,False,Darius,359,463,0.5356371490280778,False,1852,False,2.444444444444444,0.0,0.5,0,True,Mordekaiser,321,422,0.5260663507109005,False,1475,False,2.8333333333333335,0.0,0.5,0,False,Zed,219,90,0.5666666666666667,False,1015,False,1.7586206896551724,0.0,0.5,0,True,Twitch,392,833,0.5150060024009604,False,1613,False,1.048780487804878,0.6666666666666666,0.0,1,False,Morgana,397,218,0.47706422018348627,False,1000,False,1.8936170212765955,2.4444444444444446,0.0,1,True,2.0,-2.0,0.8999999999999986,-0.8999999999999986,-3.299999999999997,3.299999999999997,2.299999999999997,-2.299999999999997,-2.8999999999999986,2.8999999999999986,766,219920,47454,2689,977,10775,0,310,324,4950,12.0,10.0,22.0,0.525949975949976,4.0,2.0,6.0,0.6666666666666666,13.0,11.0,24.0,0.5294117647058824,10.0,10.0,20.0,0.5177304964539007,5.0,1.0,6.0,0.8333333333333334,70.0,38.0,108.0,0.6481481481481481,6.0,14.0,20.0,0.3,1.0,4.0,5.0,0.2,28.0,29.0,57.0,0.49122807017543857,25.0,22.0,47.0,0.5319148936170213
EUW1_6127093569,True,Sett,49,88,0.5681818181818182,False,1530,False,1.44,1.5714285714285714,0.75,4,False,Diana,271,429,0.5361305361305362,False,1801,True,2.6486486486486487,0.0,0.5,0,True,Malzahar,516,890,0.5112359550561798,False,1790,False,2.466666666666667,3.0526315789473686,0.75,4,False,Draven,340,301,0.5116279069767442,False,1729,False,1.7567567567567566,0.0,0.5,0,False,Zilean,320,722,0.4903047091412742,False,1600,False,1.4482758620689655,0.0,0.5,0,True,Darius,484,92,0.45652173913043476,False,1547,False,4.066666666666666,0.0,0.5,0,True,Twitch,215,389,0.4961439588688946,False,1600,False,0.9705882352941176,0.0,0.5,0,True,Malphite,433,599,0.49248747913188645,False,1898,False,2.903225806451613,0.0,0.5,0,False,Samira,37,79,0.5569620253164557,False,1590,False,2.545454545454545,0.0,0.5,0,False,Blitzcrank,501,196,0.5663265306122449,False,1707,False,2.791666666666667,2.25,0.0,1,False,2.3999999999999986,-2.3999999999999986,1.5,-1.5,2.700000000000003,-2.700000000000003,-1.5,1.5,-1.5,1.5,59961,39827,103794,243182,1075859,71970,61193,1417,529634,53540,26.0,20.0,46.0,0.5652173913043478,28.0,16.0,44.0,0.6363636363636364,215.0,162.0,377.0,0.5702917771883289,2.0,1.0,3.0,0.6666666666666666,34.0,22.0,56.0,0.6071428571428571,12.0,11.0,23.0,0.5217391304347826,20.0,14.0,34.0,0.5882352941176471,14.0,15.0,29.0,0.4827586206896552,1.0,2.0,3.0,0.3333333333333333,1.0,3.0,4.0,0.25
